Emoji,Embedding
:bat:,"[-0.2579602301120758, -0.05038970336318016, -0.32248470187187195, -0.1275063157081604, -0.09214343130588531, -0.4753400981426239, 0.23490960896015167, -0.22297939658164978, -0.18298950791358948, -0.40712693333625793, 0.293349951505661, 0.39034920930862427, 0.25094735622406006, 0.35641342401504517, -0.36681118607521057, -0.027037134394049644, -0.1027648001909256, -0.34054839611053467, -0.09090939909219742, -0.04804140329360962, -0.3947959542274475, -0.12450074404478073, 0.13642942905426025, -0.649314820766449, -0.08235923945903778, -0.12104135006666183, 0.38459816575050354, -0.25966912508010864, -0.32716435194015503, -0.314377099275589, -0.2747248709201813, -0.0002399842196609825, 0.4798540472984314, 0.2500755488872528, 0.3159582316875458, 0.15141834318637848, 0.32235053181648254, -0.10079774260520935, -0.09519077837467194, 0.23041167855262756, -0.09815684705972672, 0.45136773586273193, -0.4286579191684723, -0.47564002871513367, 0.18934980034828186, -0.2531370222568512, 0.1017179861664772, 0.115886390209198, 0.17354317009449005, 0.2145090401172638]"
:clamp:,"[0.11494427174329758, -0.09618508070707321, 0.05975087732076645, 0.04789905250072479, 0.055130213499069214, 0.018235377967357635, 0.20394541323184967, -0.06027458235621452, 0.43069392442703247, 0.2613275945186615, -0.1889062374830246, -0.10791581869125366, 0.29394274950027466, -0.3709041178226471, 0.0027552382089197636, -0.029466861858963966, -0.09548258036375046, -0.1125890463590622, 0.20997749269008636, 0.022297943010926247, 0.03922199830412865, -0.26271238923072815, 0.08761464804410934, -0.2851283848285675, -0.3875311315059662, -0.047323085367679596, 0.15862257778644562, -0.1678382158279419, 0.13950349390506744, 0.3905864655971527, 0.0028367030899971724, 0.14454792439937592, -0.06097334250807762, -0.32454952597618103, 0.3489522635936737, 0.2559448778629303, 0.26649633049964905, 0.24908101558685303, -0.04341883584856987, 0.3097497522830963, 0.13077154755592346, -0.12454631179571152, 0.13719511032104492, 0.25371217727661133, -0.1620180308818817, -0.08096347749233246, 0.35342472791671753, -0.10716356337070465, -0.06507249176502228, -0.36532798409461975]"
:biohazard:,"[0.09319262206554413, 0.017926206812262535, -0.24561333656311035, 0.02598121576011181, -0.26810190081596375, -0.3373449742794037, 0.40170034766197205, -0.027362406253814697, 0.11165037751197815, 0.06031528487801552, 0.4890916049480438, -0.25112080574035645, -0.2693718373775482, -0.26781129837036133, -0.17540910840034485, -0.13727566599845886, -0.2445831447839737, 0.42655226588249207, -0.007589386310428381, -0.11157156527042389, -0.34395721554756165, -0.10031899809837341, -0.7002572417259216, 0.11408492177724838, -0.31080302596092224, 0.001023564487695694, 0.02993129752576351, 0.16408087313175201, 0.3945207893848419, 0.27694976329803467, 0.1986905187368393, -0.9725217819213867, -0.33396783471107483, -0.22345349192619324, 0.07745140045881271, -0.1926499605178833, 0.2160145342350006, -0.39719292521476746, 0.04153323173522949, -0.035637132823467255, 0.1167600154876709, -0.4626680612564087, -0.07283300906419754, -0.2462751269340515, 0.45079517364501953, 0.0020547101739794016, 0.061576660722494125, 0.48348110914230347, 0.045929934829473495, 0.649126410484314]"
:wheel_of_dharma:,"[-0.17281842231750488, -0.144001767039299, 0.012333143502473831, 0.35822683572769165, 0.021129241213202477, 0.03493721783161163, -0.25968483090400696, -0.022117555141448975, 0.356891006231308, -0.13551834225654602, -0.18375813961029053, -0.022807663306593895, 0.006135325878858566, 0.03634090721607208, -0.16389423608779907, 0.06605110317468643, 0.27368006110191345, 0.36019963026046753, -0.261104941368103, -0.06505309045314789, 0.028857873752713203, -0.1832813024520874, -0.1537005752325058, 0.15526685118675232, -0.11362453550100327, -0.10809434205293655, 0.23920556902885437, 0.076966293156147, -0.02242613583803177, -0.06860877573490143, 0.14996327459812164, 0.16606859862804413, 0.011117776855826378, -0.12565305829048157, -0.3505677580833435, 0.10730770975351334, 0.17515796422958374, 0.012508198618888855, -0.2969546318054199, -0.299871027469635, -0.3190195858478546, -0.15272502601146698, -0.22254984080791473, 0.11367358267307281, -0.059452153742313385, -0.16938503086566925, 0.24515242874622345, -0.25221002101898193, 0.276732474565506, -0.18025141954421997]"
:oil_drum:,"[0.03783336281776428, -0.2671734094619751, 0.061883095651865005, -0.014848616905510426, 0.028404152020812035, -0.07579705864191055, -0.4819905459880829, 0.21819458901882172, 0.31201693415641785, 0.07602952420711517, 0.20769765973091125, 0.02477250248193741, 0.2015175074338913, 0.5184211730957031, -0.04578366130590439, -0.03290882334113121, 0.5167826414108276, 0.2631264626979828, 0.6291383504867554, -0.5569226145744324, 0.09873595833778381, -0.4308967590332031, 0.13919879496097565, -0.25997236371040344, -0.24326451122760773, -0.4297032952308655, -0.09730121493339539, -0.09758734703063965, 0.18088507652282715, -0.23403605818748474, -0.13452349603176117, -0.12212841212749481, 0.13626107573509216, 0.0903513953089714, 0.3417870104312897, 0.33158233761787415, -0.0374906025826931, -0.2761998772621155, 0.18614234030246735, -0.0033381714019924402, 0.6048031449317932, -0.2898608148097992, 0.18923114240169525, -0.14092838764190674, 0.5374297499656677, -0.4363988935947418, -0.032632265239953995, 0.054473016411066055, -0.5101349949836731, 0.1549595147371292]"
:person_golfing:,"[-0.6319299936294556, 0.7434213161468506, 0.1919907182455063, -0.1492273509502411, -0.43592405319213867, 0.3280135989189148, -0.2649075984954834, 0.24266791343688965, -0.2780081331729889, 0.2941814959049225, -0.06810234487056732, -0.062165990471839905, -0.40891149640083313, 0.0015824384754523635, -0.25261932611465454, 0.11309516429901123, -0.5613281726837158, 0.8665205836296082, -0.22688882052898407, 0.26764050126075745, -0.0379759855568409, 1.2263261079788208, -0.19996094703674316, -0.0321340374648571, 0.6815747022628784, 0.15198105573654175, 0.6230018138885498, -0.27026811242103577, -0.37485289573669434, -0.04232951998710632, -0.4426236152648926, -0.019361507147550583, -0.06601117551326752, 0.5068273544311523, 0.5557363033294678, -0.2943837642669678, -0.6077536344528198, -0.1547793447971344, 0.791595458984375, -0.6399573683738708, 0.5530840158462524, 0.018742697313427925, 0.04869683086872101, 0.5092431306838989, 0.19106464087963104, 0.20764963328838348, 0.18629422783851624, -0.31816720962524414, -0.6508119106292725, 0.25261038541793823]"
:rhinoceros:,"[0.09511008113622665, -0.3777325451374054, -0.2629587948322296, -0.01700015552341938, 0.220063254237175, 0.027133524417877197, -0.17258073389530182, -0.5830572843551636, 0.24077826738357544, 0.3452202081680298, -0.22327756881713867, 0.03997649997472763, 0.35078033804893494, -0.08183412253856659, 0.12254957109689713, -0.19871912896633148, 0.35793936252593994, 0.2677721679210663, -0.32226890325546265, 0.23252606391906738, -0.27180904150009155, -0.10629694163799286, -0.14935845136642456, -0.05126181244850159, -0.2750054597854614, -0.036347851157188416, 0.2223309725522995, 0.500784158706665, 0.09610668569803238, 0.34533900022506714, -0.337653785943985, -0.5723560452461243, -0.07034099102020264, -0.03211904317140579, -0.23821702599525452, 0.04414438083767891, -0.09255791455507278, -0.4364180862903595, -0.12668026983737946, 0.21887801587581635, 0.13761921226978302, 0.5410919785499573, -0.24234697222709656, 0.07656189799308777, 0.11052615195512772, 0.338073194026947, -0.22597569227218628, 0.4694732427597046, 0.018647024407982826, -0.1122775599360466]"
:file_cabinet:,"[-0.015255882404744625, -0.060841962695121765, -0.051690444350242615, 0.2689012289047241, -0.26935091614723206, -0.06915979832410812, 0.23413506150245667, -0.3129337728023529, -0.42985665798187256, 0.06792015582323074, -0.05820852145552635, -0.19951148331165314, 0.001527306973002851, 0.0254492349922657, 0.010336984880268574, -0.08175364881753922, -0.109516941010952, 0.13916084170341492, 0.20712260901927948, -0.14140406250953674, 0.0764351487159729, -0.30496945977211, -0.00762172881513834, 0.1871827393770218, -0.3590315282344818, 0.0714523047208786, 0.4450238347053528, -0.03562606871128082, -0.47586411237716675, 0.1439899504184723, -0.06009471043944359, -0.18913739919662476, -0.16687500476837158, -0.0768943503499031, -0.21389788389205933, -0.18157823383808136, -0.02802983485162258, -0.4500415325164795, 0.02538067288696766, -0.2327902913093567, 0.33432742953300476, -0.0750897005200386, 0.07728647440671921, 0.19343321025371552, -0.05702721327543259, 0.05377242714166641, 0.039608489722013474, -0.0061562079936265945, 0.3065643906593323, -0.19495096802711487]"
:printer:,"[-0.20849880576133728, 0.05507238954305649, 0.1257254034280777, 0.06260377168655396, 0.1925281137228012, 0.1361452341079712, 0.04675348848104477, -0.12139704078435898, -0.08647938817739487, -0.10265318304300308, 0.16622893512248993, 0.04393957182765007, 0.0453389436006546, -0.0340946801006794, -0.11432172358036041, -0.5200878381729126, -0.28188884258270264, -0.04716877639293671, 0.08045073598623276, -0.20274341106414795, 0.22254619002342224, 0.08568243682384491, -0.16647425293922424, -0.04888623207807541, -0.29587265849113464, 0.42002731561660767, -0.03876439109444618, -0.15725351870059967, 0.18202254176139832, 0.12573499977588654, -0.47294360399246216, 0.037381578236818314, -0.045456528663635254, 0.20284509658813477, 0.08075625449419022, 0.4429187476634979, 0.08828148245811462, 0.4739469587802887, 0.029551729559898376, -0.05500553175806999, 0.6093719005584717, 0.5703387260437012, -0.25777363777160645, 0.4649963676929474, -0.1487831026315689, 0.0009380162227898836, 0.19224224984645844, 0.2547784745693207, -0.12725630402565002, 0.21053870022296906]"
:waning_gibbous_moon:,"[0.04808858782052994, 0.07820986211299896, -0.24122680723667145, -0.031162356957793236, -0.31716489791870117, 0.04832460731267929, -0.04223630949854851, -0.04502030462026596, -0.13194307684898376, 0.39778798818588257, 0.19592145085334778, -0.1068146601319313, 0.3282032608985901, 0.413765013217926, -0.10455232858657837, -0.025102514773607254, -0.10759884864091873, 0.18532510101795197, -0.056777872145175934, 0.1867975890636444, 0.0009491374948993325, 0.20089121162891388, -0.013434594497084618, 0.09179859608411789, 0.46112707257270813, 0.06196833401918411, -0.3322066366672516, -0.02196088433265686, 0.21279262006282806, 0.13604576885700226, -0.3693786561489105, -0.07878033816814423, 0.05339565500617027, -0.04417223855853081, -0.30478546023368835, -0.20979830622673035, -0.03868956118822098, 0.2831065058708191, 0.2300020456314087, -0.12524576485157013, -0.07002415508031845, 0.25847360491752625, -0.4217136800289154, -0.3136600852012634, 0.05314473807811737, -0.1343938559293747, -0.16416794061660767, -0.13136693835258484, -0.030155492946505547, 0.42893943190574646]"
:tennis:,"[-0.3798234164714813, 0.15241025388240814, -0.27604103088378906, 0.8435507416725159, -0.7912588715553284, 0.22138793766498566, -0.009918016381561756, -0.07646626234054565, 0.04853764548897743, 0.08718398958444595, 0.031375687569379807, 0.592973530292511, -0.7941540479660034, -0.35494840145111084, 0.2452336698770523, -0.5886143445968628, 0.5712960362434387, -0.08390543609857559, -0.18727676570415497, -0.15711328387260437, 0.000286022259388119, -0.05125565081834793, -0.5537835955619812, -0.6091709733009338, -0.20179913938045502, -0.10672241449356079, 0.15805350244045258, -0.6857726573944092, -0.41363081336021423, -0.9371504783630371, -0.40443092584609985, -0.004662982188165188, 0.0034051137045025826, 0.050436414778232574, 0.44966110587120056, 0.5754290819168091, 0.021871257573366165, 0.4309563636779785, 0.7895947098731995, 0.05290190130472183, 0.5187129378318787, 0.16473011672496796, -0.12921074032783508, 0.10540833324193954, -0.15822088718414307, 0.7357102036476135, 0.19053393602371216, -0.2693903148174286, 0.08384912461042404, -0.1355391889810562]"
:horse_racing_medium_skin_tone:,"[0.28193554282188416, -0.14417116343975067, -0.001121615874581039, 0.08425687253475189, 0.27502694725990295, 0.3158034086227417, 0.004132049158215523, -0.014686117880046368, -0.25101521611213684, 0.20958511531352997, 0.16815081238746643, 0.2765752077102661, 0.43170836567878723, -0.14984947443008423, 0.11440593749284744, 0.006565507035702467, 0.3423853814601898, -0.18102848529815674, 0.25253432989120483, -0.2461363524198532, -0.0245892982929945, 0.1730661541223526, 0.3628610670566559, -0.18073122203350067, 0.09912945330142975, -0.16667237877845764, 0.46431657671928406, -0.017802374437451363, -0.1661856323480606, -0.26157185435295105, 0.11172980070114136, 0.3242441713809967, -0.13216550648212433, -0.06953071802854538, 0.2207561880350113, -0.45464205741882324, -0.17209181189537048, -0.09608125686645508, -0.25576716661453247, -0.005633969325572252, 0.020689867436885834, -0.07808776199817657, -0.054027099162340164, -0.09901285171508789, 0.26385316252708435, 0.14878980815410614, 0.029473550617694855, 0.14570870995521545, -0.11137652397155762, 0.1708488166332245]"
:person_wearing_turban_medium_skin_tone:,"[-0.22580574452877045, 0.20426170527935028, -0.15257605910301208, -0.25076135993003845, 0.014666615054011345, -0.04563501849770546, -0.14921630918979645, -0.027455460280179977, -0.04990767687559128, -0.24656862020492554, -0.08579763025045395, -0.377839058637619, 0.3703218698501587, 0.37363189458847046, -0.2942410111427307, 0.010928165167570114, 0.038938526064157486, -0.15230418741703033, -0.02846401184797287, -0.008106638677418232, -0.2761269807815552, 0.231239452958107, 0.11563947051763535, 0.03619644045829773, -0.23031754791736603, 0.11311138421297073, 0.07467904686927795, -0.07283381372690201, 0.026478050276637077, -0.3322593867778778, 0.08524629473686218, 0.14926689863204956, 0.18740953505039215, 0.33880260586738586, 0.1281677484512329, 0.1306277960538864, -0.16168710589408875, 0.03794251009821892, 0.1423373520374298, -0.24460016191005707, 0.07412990927696228, 0.2198202759027481, -0.10885439068078995, -0.059319403022527695, 0.22817803919315338, 0.1570684164762497, 0.04297570511698723, -0.007081075571477413, 0.05112282931804657, -0.23669372498989105]"
:backhand_index_pointing_up_medium_skin_tone:,"[-0.23889483511447906, 0.2955988347530365, -0.27921241521835327, -0.10496482253074646, 0.12605740129947662, -0.048821378499269485, -0.20446114242076874, -0.15507784485816956, 0.10885457694530487, 0.09833820909261703, -0.1475733518600464, -0.26322898268699646, 0.13260799646377563, 0.23044538497924805, -0.22857379913330078, -0.3568093478679657, -0.03999093174934387, -0.09160824120044708, -0.24047347903251648, -0.003899096976965666, -0.16209962964057922, 0.08375227451324463, 0.11413628607988358, -0.18570618331432343, 0.014385421760380268, -0.2318883091211319, 0.09083719551563263, 0.10426551103591919, 0.2919716536998749, 0.14464960992336273, -0.2664462924003601, 0.022533409297466278, 0.025059964507818222, -0.016321981325745583, 0.10388008505105972, -0.06489928811788559, 0.06974034756422043, 0.04994070902466774, -0.2424440085887909, -0.06173768267035484, 0.09904132038354874, -0.16493909060955048, 0.25116369128227234, -0.15772481262683868, 0.009312321431934834, 0.027472836896777153, 0.293849915266037, -0.2839938998222351, -0.11626407504081726, -0.26265597343444824]"
:person_running_medium-light_skin_tone:,"[-0.27733221650123596, 0.08231471478939056, 0.16980178654193878, 0.0705241709947586, 0.1367679089307785, -0.03308499976992607, 0.07690718024969101, 0.04546729475259781, 0.23511356115341187, -0.022429123520851135, -0.1386595368385315, 0.224080428481102, -0.19280093908309937, -0.2850832939147949, -0.05475920811295509, -0.3624851703643799, 0.33147740364074707, 0.20492446422576904, 0.044697169214487076, -0.5612466931343079, -0.038041070103645325, -0.10936497151851654, 0.027624700218439102, -0.23871909081935883, -0.025300458073616028, -0.04027387872338295, 0.1865813285112381, 0.1942952424287796, 0.10205278545618057, -0.06506391614675522, -0.23412345349788666, -0.23717859387397766, -0.007252925541251898, -0.09127768129110336, 0.09709194302558899, 0.06036131829023361, 0.02478412725031376, 0.18714891374111176, 0.2089456021785736, -0.016748135909438133, -0.08489882946014404, 0.3722456991672516, -0.08483508229255676, -0.36399853229522705, 0.49054092168807983, 0.2352362871170044, -0.11321048438549042, -0.18437787890434265, 0.09625305980443954, 0.17482927441596985]"
:person_swimming_dark_skin_tone:,"[0.12338690459728241, 0.12302719056606293, 0.3489048480987549, -0.13571405410766602, 0.04667739197611809, -0.005977936089038849, -0.058268435299396515, -0.5446621179580688, 0.1762496829032898, -0.13888980448246002, 0.3750346899032593, 0.121029332280159, -0.09760905802249908, -0.14899984002113342, 0.5013312101364136, -0.1221286952495575, 0.2602859139442444, -0.049910444766283035, -0.008169181644916534, -0.20176471769809723, -0.09346803277730942, -0.22336658835411072, 0.2985633313655853, -0.14514969289302826, 0.09876221418380737, -0.20722326636314392, 0.0011765430681407452, -0.2875675559043884, -0.18620702624320984, 0.027069685980677605, 0.09542054682970047, -0.25533536076545715, -0.011864599771797657, -0.005625202786177397, -0.09155593067407608, 0.08913843333721161, -0.007859807461500168, 0.05628853291273117, -0.05960153788328171, -0.08208699524402618, 0.4838261902332306, -0.02432188391685486, 0.2975825369358063, -0.10501912236213684, 0.22354108095169067, -0.10854609310626984, 0.19869330525398254, -0.021006567403674126, -0.249181866645813, 0.5275787115097046]"
:backhand_index_pointing_left_dark_skin_tone:,"[0.06787433475255966, -0.10593824088573456, 0.4274660050868988, 0.1259160190820694, 0.49158594012260437, -0.32319238781929016, -0.02274053543806076, -0.33421292901039124, 0.5519962310791016, -0.018633197993040085, 0.03415805101394653, -0.050670087337493896, -0.056788716465234756, -0.12573474645614624, 0.008819576352834702, -0.15459087491035461, -0.24648676812648773, -0.3612225651741028, -0.4944353699684143, 0.14167849719524384, 0.2080484926700592, 0.19924063980579376, 0.19116735458374023, -0.20596542954444885, 0.2959955930709839, -0.19276122748851776, 0.07264967262744904, -0.1143006980419159, -0.08779788017272949, 0.07474415004253387, 0.019299503415822983, 0.1939544826745987, 0.210096538066864, 0.16110290586948395, 0.1526448279619217, -0.09953993558883667, 0.1286820024251938, 0.28599315881729126, 0.08668433874845505, 0.2576337456703186, 0.0021220610942691565, 0.08688057959079742, 0.13352832198143005, 0.14939695596694946, -0.1614287942647934, -0.05464642122387886, 0.13527648150920868, 0.1826358586549759, -0.04240047559142113, -0.01772887632250786]"
:person_raising_hand_light_skin_tone:,"[-0.03518395498394966, 0.05232930928468704, -0.04601110890507698, 0.2393418252468109, -0.09031090140342712, 0.1708923727273941, -0.06922827661037445, 0.009328460320830345, 0.31410786509513855, -0.6389930248260498, 0.2557010352611542, -0.24512405693531036, -0.13946619629859924, 0.1533159464597702, -0.13933339715003967, -0.39581987261772156, 0.29674726724624634, -0.09179744869470596, 0.07457298785448074, 0.04962480068206787, -0.05428945645689964, 0.18929672241210938, -0.07037796080112457, -0.1533946841955185, 0.38145911693573, -0.03140638768672943, 0.2676182985305786, -0.4245799481868744, 0.020115137100219727, -0.19447940587997437, -0.1171172559261322, 0.022567706182599068, -0.4479464888572693, -0.24950167536735535, 0.30488383769989014, -0.265922874212265, -0.18429447710514069, 0.3159904479980469, 0.02905605360865593, -0.3815034031867981, -0.11262647062540054, 0.011553023010492325, -0.017190713435411453, -0.008341118693351746, 0.20930162072181702, -0.2589862048625946, -0.31495991349220276, 0.08781841397285461, 0.32668566703796387, -0.17139555513858795]"
:person_getting_massage_medium_skin_tone:,"[0.18223820626735687, 0.014120758511126041, 0.027249159291386604, -0.060429733246564865, 0.1445559710264206, 0.07185917347669601, -0.17748747766017914, -0.23307907581329346, 0.13686387240886688, -0.4337625801563263, 0.09201207756996155, 0.18225334584712982, -0.004036864265799522, 0.06786935776472092, 0.19546180963516235, 0.5998215675354004, 0.12422420084476471, -0.03622619807720184, 0.14448751509189606, -0.1681429147720337, 0.056152306497097015, 0.0955665111541748, 0.01583264023065567, 0.2882661819458008, 0.4012410640716553, -0.19332380592823029, -0.12181363254785538, 0.15092934668064117, -0.21445104479789734, -0.1365758180618286, -0.11520075798034668, 0.22268962860107422, -0.34063011407852173, 0.04272555932402611, -0.12094857543706894, 0.1781916320323944, 0.5148037672042847, 0.15900194644927979, -0.1684534251689911, -0.20669426023960114, -0.06099206209182739, -0.041236791759729385, -0.4147966206073761, -0.27062490582466125, -0.030969908460974693, 0.4152597486972809, -0.10383346676826477, -0.12401660531759262, 0.23622077703475952, 0.6367489695549011]"
:boy_medium-dark_skin_tone:,"[0.08319835364818573, 0.15792757272720337, 0.37214821577072144, 0.05969865247607231, -0.013330768793821335, -0.029925420880317688, -0.25037211179733276, -0.4175036549568176, 0.3488292396068573, -0.4062104821205139, -0.2581460475921631, 0.038021598011255264, -0.6255034804344177, 0.18618541955947876, 0.06247658655047417, -0.03295934200286865, -0.020863724872469902, -0.07073170691728592, -0.192829892039299, -0.12363943457603455, 0.17659549415111542, 0.11056986451148987, 0.07264252752065659, 0.2582997679710388, 0.08918493986129761, -0.17809686064720154, -0.23612329363822937, 0.5600926280021667, -0.36863580346107483, 0.05603639408946037, 0.011884070001542568, -0.16139116883277893, -0.05910036712884903, -0.11020789295434952, -0.09435871243476868, 0.02867836318910122, 0.057952165603637695, -0.19692416489124298, -0.049203019589185715, 0.11437004804611206, 0.2704170048236847, -0.0921996608376503, -0.0653664693236351, -0.08083656430244446, 0.0669906884431839, 0.2071569859981537, -0.1179928407073021, 0.3379770815372467, 0.23906436562538147, 0.42409655451774597]"
:person_pouting_medium_skin_tone:,"[0.10111512243747711, -0.28850266337394714, -0.040692493319511414, -0.29737311601638794, 0.022495916113257408, 0.11511891335248947, 0.25779369473457336, -0.319988876581192, -0.39800000190734863, -0.14279693365097046, -0.19463299214839935, 0.11435279995203018, -0.04495043680071831, 0.08830933272838593, 0.08242972195148468, 0.1364336907863617, 0.037411220371723175, -0.0343128964304924, 0.3113071322441101, -0.23935283720493317, -0.24965868890285492, 0.21128244698047638, 0.007422603201121092, 0.2428983449935913, -0.1433551162481308, -0.09635006636381149, -0.01661314256489277, 0.02802467532455921, 0.0459294356405735, -0.2671542167663574, -0.11318521201610565, 0.21788948774337769, -0.01758081093430519, -0.16189643740653992, 0.38312312960624695, -0.31128448247909546, -0.04260438680648804, 0.4824424982070923, 0.2989356219768524, 0.059546757489442825, -0.02198794111609459, 0.3719373643398285, 0.04735078662633896, 0.04534357041120529, 0.23557858169078827, -0.07550805807113647, -0.07921972125768661, -0.0330314040184021, 0.0858253464102745, 0.38521793484687805]"
:horse_racing_medium-light_skin_tone:,"[-0.10528887063264847, 0.020691152662038803, -0.20065727829933167, 0.14314942061901093, 0.06514126807451248, 0.21210132539272308, -0.10915794223546982, 0.02619868330657482, 0.08198440819978714, 0.0028414137195795774, 0.14460933208465576, 0.11939846724271774, -0.06385959684848785, -0.1328991949558258, -0.03071839176118374, -0.038848381489515305, -0.03606913611292839, -0.011522936634719372, -0.10990015417337418, -0.3384915292263031, 0.08773818612098694, -0.13199159502983093, 0.021572688594460487, 0.1334315836429596, -0.07875218242406845, -0.017971228808164597, 0.07062885910272598, 0.007677732966840267, -0.03191595897078514, 0.1563359797000885, 0.0449436753988266, -0.12474667280912399, -0.18497657775878906, 0.054099783301353455, 0.1815263032913208, -0.05831072852015495, 0.05537694692611694, 0.21843263506889343, -0.23240450024604797, -0.10594582557678223, 0.1036517545580864, -0.09764179587364197, 0.019207576289772987, 0.17955000698566437, 0.09186889231204987, 0.11518276482820511, 0.031130351126194, 0.0010039883200079203, 0.046853356063365936, -0.1110079288482666]"
