Emoji,Embedding
:file_cabinet:,"[-1.0157780647277832, 0.7403885126113892, 0.3724932074546814, 0.5885561108589172, -1.0045926570892334, -0.7082866430282593, -0.03177287057042122, -0.381953626871109, 0.4204731583595276, 1.0159556865692139, -0.5582448244094849, -0.29795733094215393, -0.30371788144111633, -0.8034976124763489, 0.9220409393310547, -0.305561363697052, 0.11336283385753632, 0.5628451108932495, -0.3047430217266083, 0.9213701486587524, -0.7053340077400208, -0.17707741260528564, -0.7969053983688354, 0.5060163140296936, -1.0951743125915527, 0.7136886119842529, 0.7386292219161987, 0.6256017684936523, -0.05989432334899902, -0.7634860873222351, -0.5233393907546997, -0.48033756017684937, 0.5187004804611206, 0.5178025364875793, -0.13042990863323212, -0.45597776770591736, 0.9075047969818115, -1.1955772638320923, -0.7252980470657349, 0.7679794430732727, 0.027195299044251442, 0.584567666053772, -0.8664377927780151, -0.09233833104372025, 0.10000622272491455, -1.104425072669983, 0.51662677526474, -0.9267096519470215, -0.6506973505020142, -0.3021506071090698]"
:printer:,"[-0.8044382333755493, 0.6667032837867737, 0.29407644271850586, -0.07004625350236893, -0.6538044810295105, 0.958024799823761, 0.8255144357681274, -0.8734022974967957, 1.0584497451782227, 0.08665269613265991, 0.06418437510728836, -0.931391179561615, -0.10720565915107727, -0.7778449654579163, -1.2402122020721436, -1.1893092393875122, -0.886552631855011, 0.8194887042045593, -0.1282293200492859, -0.5195178985595703, -0.43538230657577515, -0.720206081867218, 0.721634566783905, 0.5183656215667725, 0.6825112700462341, 0.8217125535011292, 0.11637543141841888, -0.3828771114349365, 0.2649882435798645, 0.6916140913963318, -1.2421425580978394, -0.5102248787879944, -0.7038254737854004, 0.7110963463783264, -0.031648360192775726, -0.8021024465560913, 0.12451805919408798, 0.7976701855659485, -0.23693998157978058, -0.1734413206577301, -0.5163729190826416, 0.9471297860145569, -0.2833002805709839, -1.0772205591201782, 0.03869522362947464, -0.14463987946510315, -0.7806981205940247, 0.4947732388973236, -0.8753151297569275, 0.4498741030693054]"
:waning_gibbous_moon:,"[0.2812803089618683, 0.34635284543037415, -0.14689120650291443, -0.7861102223396301, 0.9563429951667786, 0.7622054815292358, 0.48166805505752563, -1.0420162677764893, -0.6017904281616211, 0.5984647870063782, 0.700635552406311, 0.10346706211566925, -0.8908414840698242, -0.9778616428375244, 0.6386561989784241, -0.9387080073356628, -0.7961059808731079, -0.2607802748680115, -0.0439959391951561, -0.5917407274246216, 0.7853531241416931, 1.218007206916809, 0.23037046194076538, 1.0561267137527466, 0.5349721312522888, 0.7783244252204895, -0.42263296246528625, 0.7852338552474976, 0.04506547003984451, 0.5418803095817566, -0.4444465637207031, -0.3767632842063904, 0.5605984330177307, 0.1463826447725296, 0.438973605632782, 0.9865061044692993, -0.0314796157181263, -0.7184262275695801, -0.4033380448818207, -0.9445027112960815, -1.168487310409546, 0.8632631897926331, -0.2923482358455658, 0.9337062239646912, -0.2831994593143463, 0.04034677892923355, -0.27695775032043457, 0.5577545166015625, -0.04896335303783417, 0.15536348521709442]"
:tennis:,"[0.7451954483985901, -0.330057293176651, 0.5283511877059937, -1.1298340559005737, -0.25785401463508606, 0.11452549695968628, -0.19100365042686462, -0.278260201215744, -0.6508808732032776, 0.6341898441314697, 0.3625722825527191, -0.3278215825557709, 0.14017890393733978, -0.6493943929672241, 0.30816006660461426, -0.08585536479949951, 0.747402012348175, -0.8715442419052124, 0.4366304278373718, 0.6874698400497437, 0.9411796927452087, -1.1060603857040405, -0.08746638149023056, 0.9322393536567688, -0.32455143332481384, -0.6365610957145691, 0.407235711812973, 0.6967372894287109, -0.656160831451416, 0.14141863584518433, -1.1705546379089355, 0.8936703205108643, 0.8308526873588562, -0.03241237625479698, 0.15869298577308655, -1.0330727100372314, 0.7201007008552551, 0.8436519503593445, -0.4964086711406708, -0.9122344255447388, 0.11819799244403839, -0.5579885244369507, 0.4341591000556946, 0.3728591501712799, -0.6878615617752075, 0.8541693091392517, -0.4353391230106354, -1.4112740755081177, -0.5281441807746887, -0.1259516179561615]"
:horse_racing_medium_skin_tone:,"[1.0900113582611084, -0.5354567170143127, 0.08838479220867157, 0.10532122850418091, -0.6667701601982117, 0.9746423959732056, -0.693541407585144, 0.12212331593036652, -1.098561406135559, -0.2557683289051056, 0.5183286070823669, -0.06667130440473557, 0.2696306109428406, -0.03858880698680878, 0.950249969959259, -0.41511261463165283, 0.4948575496673584, -0.16604803502559662, 0.1456993818283081, -0.1302422434091568, 0.19896773993968964, 0.2872544229030609, 0.055577002465724945, 0.3006252646446228, -0.9837335348129272, 0.34206774830818176, 1.1683753728866577, 0.5162755846977234, -0.7080826759338379, -0.3750450313091278, -0.47411662340164185, 0.7279062271118164, 0.29790034890174866, 0.7129338979721069, -0.734325647354126, -0.8846230506896973, -0.5052808523178101, -1.1485280990600586, -0.08826401829719543, 0.3553697168827057, 0.28194937109947205, -0.04652242735028267, 0.38236743211746216, -0.7651774883270264, 1.157244324684143, 0.7610592246055603, -0.01190223265439272, 0.26697078347206116, 0.2333655208349228, 0.3936408460140228]"
:person_wearing_turban_medium_skin_tone:,"[0.55085289478302, -0.7807958722114563, -0.6751919984817505, -0.41215091943740845, 0.9429596066474915, -0.3842906653881073, -0.14486384391784668, -0.51229327917099, -0.46499526500701904, -0.05184609442949295, 0.16532032191753387, -0.3378348648548126, -0.42381876707077026, 0.3118389844894409, -1.367678165435791, -0.5103131532669067, 0.36290693283081055, -0.3694886565208435, -0.8658191561698914, 0.639441192150116, 0.8347389698028564, -0.32292288541793823, -0.43981197476387024, -0.13596028089523315, -0.47234413027763367, 0.587155282497406, -0.09824232012033463, -0.7078920602798462, -0.5484218001365662, -0.8629472851753235, -0.46394598484039307, 0.5419601798057556, 0.2653922140598297, -0.06912360340356827, -0.5477256178855896, 1.0877180099487305, -0.6187721490859985, -0.45362570881843567, 0.2885996103286743, -0.5219157338142395, -0.455783873796463, 0.5571261644363403, -0.7225780487060547, -0.3628755509853363, -0.6037856936454773, -0.9756792187690735, -0.1465636044740677, -0.7676364779472351, -1.2044787406921387, -0.16333884000778198]"
:backhand_index_pointing_up_medium_skin_tone:,"[-0.6931543350219727, 0.8414969444274902, -0.20339137315750122, -0.5578473806381226, -0.8890806436538696, -0.6145555973052979, -0.5376458168029785, 0.38887593150138855, 0.13367268443107605, -0.9415738582611084, -0.6941370368003845, -0.5016601085662842, 1.0238016843795776, 1.182746410369873, 0.2067607194185257, -1.1562035083770752, -0.11603321135044098, 0.9797782301902771, -0.6389227509498596, -0.6523749828338623, -0.7265645861625671, -0.8658874034881592, -0.2581575810909271, 0.19985432922840118, -0.7646626234054565, 0.0018964512273669243, 0.08116034418344498, 0.8859877586364746, -0.8365576267242432, -0.6350510716438293, 0.49904265999794006, 0.6689586043357849, 0.5301269888877869, 0.03921841084957123, -0.8952078223228455, -0.6488219499588013, 0.39433613419532776, -0.194427490234375, 0.03779609873890877, -1.0950075387954712, -0.40337327122688293, 0.21799680590629578, -0.32030922174453735, -0.4758656919002533, 0.026622634381055832, 0.6623484492301941, -0.031173283234238625, 0.4055838882923126, 0.06334638595581055, -1.219239592552185]"
:person_running_medium-light_skin_tone:,"[0.571090579032898, -0.6846906542778015, -0.37986016273498535, -0.07543816417455673, -0.8716999888420105, 0.4919222295284271, -0.7692120671272278, 0.42482054233551025, 0.1642826497554779, -0.9467633962631226, -0.11013282835483551, 0.8434971570968628, -0.13519634306430817, -0.187884122133255, -0.820347249507904, -0.23848991096019745, 0.4873114228248596, -0.14366815984249115, 0.8317828178405762, -0.43191370368003845, -0.3791939616203308, -0.08375825732946396, 0.46493279933929443, 0.7134528756141663, -0.09084796905517578, 0.8855688571929932, -0.03094395063817501, 0.32345402240753174, -0.47246772050857544, -0.3338220417499542, 0.5958064198493958, -0.47532323002815247, -0.32055333256721497, 0.14537489414215088, -0.1495649218559265, -0.10393237322568893, -0.31240779161453247, 0.011963549070060253, 1.2221206426620483, -0.8537105321884155, -0.1380966752767563, 0.5125821232795715, -0.6179201602935791, 0.3199528157711029, -0.8324906826019287, -0.6467611193656921, -0.286659836769104, -0.5989388227462769, -0.7647868990898132, -0.13544398546218872]"
:person_swimming_dark_skin_tone:,"[0.6494432687759399, 0.9336493015289307, 0.44245392084121704, 0.24369825422763824, 0.3593086302280426, -0.5263936519622803, -0.022771073505282402, 0.15380875766277313, 0.49758824706077576, 0.9259282350540161, 0.06840713322162628, 0.27444034814834595, -0.987372100353241, -1.0237563848495483, -0.5936253666877747, -0.3853638470172882, -0.12876227498054504, -0.9248135089874268, -0.9639973640441895, -0.6466791033744812, -0.4521504044532776, -0.00019332491501700133, 0.4499943256378174, -0.8941587805747986, -0.24349713325500488, 0.25277361273765564, 0.005296557676047087, -0.2753123641014099, 1.2520986795425415, -0.47447583079338074, 1.107401728630066, 0.4431607723236084, 0.23785674571990967, -0.5222018361091614, 0.5672627687454224, -1.0570698976516724, 0.639891505241394, 0.8454545140266418, 0.003715088125318289, 0.8381509184837341, 0.4561249911785126, -0.5835183262825012, -0.18115514516830444, 0.3104737102985382, -0.5357921123504639, 0.20265616476535797, -0.3101259469985962, 0.9337078332901001, -1.0944839715957642, 0.314108669757843]"
:backhand_index_pointing_left_dark_skin_tone:,"[-0.01950654573738575, -0.06133335083723068, -0.34457775950431824, 0.6528633236885071, 0.3070431649684906, 0.1573154181241989, -1.2667319774627686, 0.24284136295318604, 0.7371562719345093, 0.8398832082748413, -0.36002716422080994, -0.7539669871330261, 0.031408246606588364, 0.557309091091156, 1.1588935852050781, -0.6379179358482361, 0.5973814725875854, -0.33277374505996704, 0.49909576773643494, 0.5584800839424133, 0.7315537929534912, 0.08148558437824249, -0.032034579664468765, -0.2845940589904785, -0.41503453254699707, 0.8802046179771423, -0.8842058777809143, 0.7203774452209473, -0.6751934289932251, -0.209177166223526, -0.4682615101337433, -1.0494444370269775, 0.3622710704803467, 0.7278661727905273, -1.2087945938110352, 0.35823705792427063, -0.5846299529075623, 0.920353889465332, -0.514057457447052, -0.04435829073190689, -0.6616418957710266, -0.12523600459098816, -0.21418623626232147, 0.7293354868888855, 0.7888510823249817, -0.6458621025085449, 0.02434665523469448, 0.9987228512763977, -1.1053049564361572, 0.4071301817893982]"
:person_raising_hand_light_skin_tone:,"[-0.17433547973632812, 0.42796510457992554, 0.20624054968357086, -1.0015003681182861, -0.31265905499458313, 0.9431270956993103, -0.18071027100086212, 0.4901506006717682, -0.1717575341463089, 0.5823506116867065, -0.7385153770446777, -0.832191526889801, -0.484060674905777, 0.16766785085201263, 0.5285434126853943, -0.38634559512138367, -1.2161505222320557, 0.15442615747451782, -0.37338119745254517, 0.0210618544369936, 0.5666666030883789, 0.5575404763221741, -0.13149972259998322, 0.6725565195083618, -0.1831444501876831, 0.8219954371452332, -0.3259657323360443, -0.06939336657524109, -0.8781558275222778, 0.3414587676525116, 0.44432532787323, -0.03695550933480263, -0.888058602809906, -0.8180448412895203, -0.14085884392261505, -1.305548906326294, -0.13362964987754822, -0.6000369191169739, -0.5603815317153931, -0.5158555507659912, 0.30036646127700806, 0.09337504953145981, 0.8497994542121887, -0.9033884406089783, 0.8602592349052429, -0.0027760325465351343, 0.46451935172080994, -0.939897358417511, -0.04985365644097328, -0.9224377274513245]"
:person_getting_massage_medium_skin_tone:,"[0.1700829714536667, 0.9812771677970886, -0.5441227555274963, 0.38557446002960205, 0.7408870458602905, 0.5803883075714111, -0.10675057768821716, -0.8937673568725586, -0.7117501497268677, -0.25481197237968445, -0.3773859739303589, 0.49429836869239807, 0.9652941226959229, 0.5955982804298401, 1.2874675989151, 0.964020848274231, 0.8442665934562683, -0.21234720945358276, 0.07935143262147903, -0.03743225708603859, 0.8849737048149109, -0.8924063444137573, -1.1226332187652588, 0.6114213466644287, -0.698554277420044, -0.9267809987068176, -0.8013685345649719, -0.5785512328147888, -0.04375872388482094, 0.5790899395942688, -0.10332707315683365, -1.1114373207092285, 0.04300370812416077, 0.40072906017303467, -0.9878513216972351, -0.3222532272338867, -0.4890247881412506, -0.05958830937743187, -0.3161555528640747, -0.7255801558494568, 0.16096003353595734, 0.9236074090003967, 0.1538100391626358, -0.0160050205886364, 0.15562966465950012, -0.33184078335762024, -0.9436483979225159, 0.28475916385650635, -0.0036642826162278652, 0.49865174293518066]"
:boy_medium-dark_skin_tone:,"[-0.8145062923431396, 0.5588051080703735, 1.2194494009017944, -0.5716602802276611, 0.9164181351661682, 0.7491964101791382, -1.1203278303146362, -1.4201364517211914, -0.04234215244650841, 0.3191157877445221, 0.6033883690834045, 0.12467365711927414, -1.3580442667007446, -0.24201397597789764, 0.12649106979370117, 0.04742327705025673, 0.2616484463214874, -0.7519229054450989, -0.6213613152503967, -0.7237415313720703, 1.0533931255340576, 0.23062604665756226, 0.26160237193107605, -0.011041417717933655, 0.7637889385223389, 0.13411375880241394, 0.4336659014225006, -0.5784382224082947, 0.4296364188194275, -0.6964913606643677, -0.19877612590789795, -1.2640464305877686, -0.46749237179756165, 0.5827341675758362, -0.6888970136642456, 0.10970275104045868, -0.44747892022132874, -0.4628690183162689, 0.9401089549064636, -0.8147861361503601, 0.8838569521903992, 0.41502848267555237, -0.7367644906044006, -0.083368219435215, 0.905579686164856, 1.0866459608078003, -0.4749985337257385, 0.3663632869720459, 0.6277874708175659, 0.7289128303527832]"
:person_pouting_medium_skin_tone:,"[0.7723629474639893, 0.6093374490737915, -0.8303853869438171, 0.4471301734447479, 0.8949903249740601, 0.5043032765388489, 0.7849572896957397, -1.0186243057250977, -0.004229051060974598, -0.23032769560813904, -0.1946067214012146, -0.6367242336273193, -0.7012643218040466, -0.21901439130306244, -0.15180668234825134, 0.015757966786623, 0.519171416759491, 0.7538422346115112, -0.6692164540290833, -1.0397424697875977, 0.23060807585716248, 0.8524296283721924, -0.19811606407165527, 0.6053717732429504, 0.7498449683189392, -0.11427469551563263, -0.2921079397201538, -0.7000279426574707, 0.45601025223731995, 0.07535260915756226, -0.9718405604362488, 0.8774001002311707, -0.20569850504398346, 0.6383996605873108, -0.28658485412597656, -0.5441349744796753, 0.3953883945941925, 0.784993052482605, 0.04083072021603584, 0.38969287276268005, -0.7602842450141907, 1.0276870727539062, -0.7523268461227417, 0.9848793745040894, 0.9993720650672913, -0.8669077754020691, 0.46496644616127014, -0.5185831189155579, 0.16470614075660706, 1.1232609748840332]"
:horse_racing_medium-light_skin_tone:,"[-0.7256516218185425, -0.19653022289276123, -1.0322450399398804, 0.21337562799453735, -0.3014329671859741, -0.940446138381958, 0.5898430943489075, 0.9823341369628906, -0.15353326499462128, 0.3538149893283844, 0.8700426816940308, -0.5526738166809082, 0.2453261911869049, 0.48367056250572205, 0.3449288606643677, -0.38500022888183594, 0.23097214102745056, 0.6446649432182312, 0.09619199484586716, -0.24668781459331512, -0.017813386395573616, -0.11835257709026337, -0.914344847202301, -0.8509736061096191, 0.10250704735517502, -0.0697326809167862, 0.09397029131650925, -0.8994753956794739, -0.5934423804283142, -0.40032699704170227, -0.5803068280220032, 0.3594668209552765, 0.6238409876823425, 0.6486114859580994, -0.4973980784416199, -0.45445430278778076, -0.08502393960952759, 0.7690837383270264, 0.8059698343276978, -0.4816649854183197, 0.6741905212402344, 0.21118728816509247, -0.32507699728012085, 0.9925602674484253, -0.8448054790496826, -0.4052504301071167, -0.7532361149787903, -1.0401748418807983, -0.3301723599433899, -0.041362326592206955]"
:eight-spoked_asterisk:,"[0.17027857899665833, -0.7904908061027527, -0.7183467745780945, -0.9900426864624023, 0.4727439880371094, 0.39684808254241943, 0.03191874921321869, 0.3710375130176544, -0.3468575179576874, 0.8620801568031311, 0.8682515621185303, 0.024333398789167404, -1.3081984519958496, -0.057419031858444214, 0.24502873420715332, -0.45845016837120056, 1.3949110507965088, -0.20129503309726715, -0.10446348786354065, -0.07540492713451385, 0.1911170780658722, -0.3669665455818176, -0.5928202867507935, -0.0870073214173317, -0.3556622266769409, -0.7537310719490051, 0.06566775590181351, 0.5262490510940552, -0.8764021396636963, -0.842557430267334, -0.5987144112586975, -1.0217299461364746, 1.7373380661010742, -0.3324243128299713, -0.5351155400276184, 0.5674113035202026, 0.8409823179244995, -0.5744518041610718, -0.7961188554763794, -0.21669305860996246, 0.16412898898124695, -0.3326927423477173, 1.2448689937591553, 0.8582555055618286, 0.009120416827499866, -0.6185950040817261, 0.2938160300254822, 0.230801060795784, -0.22549346089363098, 0.42007961869239807]"
